id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqm_living,sqm_lot,sqm_above,sqm_basement,sqm_living15,sqm_lot15
9834200390,20150512,670000,3,1.5,1.5,0,0,5,7,1914,0,98144,47.5746,-122.289,113,379,113,0,122,379
7631200310,20141106,985000,2,2.5,2.0,1,4,3,7,1990,0,98166,47.4499,-122.376,252,2486,252,0,173,1151
3438500796,20150430,310000,3,1.5,1.0,0,0,4,6,1983,0,98106,47.5497,-122.355,98,646,98,0,144,591
11520200,20141015,750000,4,2.5,2.0,0,0,3,9,1997,0,98052,47.6989,-122.111,280,1219,235,44,280,1010
339600070,20140721,408000,3,2.0,2.0,0,0,3,7,1987,0,98052,47.6829,-122.097,152,319,152,0,99,329
629810800,20140617,900000,5,3.75,2.0,0,0,3,10,1998,0,98074,47.6078,-122.01,359,764,359,0,334,869
8665900070,20150123,460000,4,2.25,1.0,0,0,3,8,1957,0,98155,47.7655,-122.3,265,1398,135,130,160,1721
9282800075,20150317,339000,4,2.5,1.0,0,0,4,7,1952,0,98178,47.5026,-122.236,161,557,161,0,110,557
809002675,20150413,660000,3,2.0,1.0,0,0,3,7,1909,0,98109,47.637,-122.355,105,557,105,0,117,371
6305900350,20150422,449950,4,3.0,2.0,0,0,3,9,1990,0,98031,47.3904,-122.178,305,1001,305,0,261,1001
1180002075,20140825,235000,3,1.0,1.0,0,0,3,7,1930,0,98178,47.4984,-122.224,112,557,112,0,112,557
8832900135,20150113,769000,5,2.25,1.0,0,2,4,9,1964,0,98028,47.759,-122.269,308,1220,176,131,261,1220
8682230400,20140507,428000,2,2.0,1.0,0,0,3,8,2003,0,98053,47.7094,-122.03,125,362,125,0,133,362
9560800390,20140516,445000,3,2.25,2.0,0,0,3,8,1984,0,98072,47.7579,-122.141,184,681,184,0,202,1042
2558630350,20150321,462000,4,2.5,1.0,0,0,3,7,1974,0,98034,47.7251,-122.168,191,646,113,78,163,682
7517500310,20150506,775000,3,1.0,1.5,0,0,4,7,1916,0,98107,47.6626,-122.361,135,575,135,0,211,479
4141400030,20141201,605000,4,1.75,1.0,0,0,4,8,1967,0,98008,47.5922,-122.118,209,939,209,0,190,905
8570900162,20141016,193500,2,1.0,1.0,0,0,4,7,1946,1995,98045,47.4987,-121.787,88,1486,88,0,88,2369
6837820030,20140522,389950,4,2.5,2.0,0,0,3,9,1991,0,98023,47.3091,-122.343,291,748,291,0,278,748
98030400,20140711,790000,4,3.5,2.0,0,0,3,10,2006,0,98075,47.5828,-121.972,330,566,330,0,340,636
7312400030,20150130,442000,2,1.0,1.0,0,2,4,7,1918,0,98126,47.5531,-122.379,130,464,87,43,134,464
5452800800,20140613,890000,4,2.25,2.0,0,0,3,8,1974,0,98040,47.543,-122.231,257,1254,257,0,213,1254
7889000125,20150319,235000,3,1.0,1.0,0,0,4,7,1958,0,98002,47.285,-122.206,173,648,173,0,91,743
5101402276,20141217,495000,4,1.75,1.0,0,2,3,8,1959,0,98115,47.6935,-122.312,179,624,104,74,171,592
1621069045,20150105,600000,4,2.5,2.0,0,0,3,10,2007,0,98010,47.3109,-122.045,359,4734,359,0,201,6117
1370800935,20140618,1400000,3,2.0,1.5,0,3,3,10,1937,0,98199,47.6388,-122.409,187,510,166,21,239,510
7522600030,20140826,251000,3,2.0,1.0,0,0,4,7,1967,0,98198,47.368,-122.315,120,780,120,0,120,696
123059046,20150326,471000,4,2.25,2.0,0,0,4,8,1978,0,98059,47.505,-122.11,316,5301,223,92,266,13516
5201000030,20150323,597000,4,2.5,2.0,0,0,3,8,1995,0,98077,47.7379,-122.052,220,3840,220,0,217,4334
8965500030,20140923,804000,5,3.5,2.0,0,0,3,9,1985,0,98006,47.5628,-122.114,257,864,257,0,234,907
4019300030,20141013,357000,3,1.75,1.0,0,0,3,7,1972,0,98155,47.7613,-122.274,116,1625,116,0,202,1816
8929000030,20140821,419990,3,2.5,2.0,0,0,3,8,2014,0,98029,47.5528,-121.999,157,156,106,50,143,156
7880020030,20141110,725000,4,2.5,2.0,0,0,4,10,1987,0,98027,47.4872,-122.066,282,3270,282,0,277,3290
806800400,20150209,275000,3,2.5,2.0,0,0,3,7,2003,0,98092,47.3357,-122.171,251,532,251,0,252,532
7327500270,20140925,445000,3,2.25,1.0,0,0,3,7,1984,0,98045,47.4813,-121.735,110,1266,110,0,151,1338
8568010310,20140912,510000,3,2.5,2.0,0,0,3,9,1995,0,98019,47.7369,-121.96,213,2560,213,0,230,1546
1126049105,20140527,330000,4,1.0,1.0,0,0,3,7,1955,0,98028,47.7622,-122.263,126,1242,126,0,143,955
3438501662,20140818,270000,3,1.0,1.0,0,0,5,6,1942,0,98106,47.5456,-122.359,139,520,69,69,97,845
293000036,20150403,495000,4,2.0,1.0,0,0,4,7,1941,0,98126,47.5333,-122.381,149,443,114,35,109,568
2648000071,20150306,225000,4,1.75,2.0,0,0,3,7,1950,2001,98002,47.3121,-122.215,131,956,131,0,131,956
5273200060,20150504,716528,3,1.5,1.0,0,0,4,7,1952,0,98115,47.6799,-122.279,162,501,97,65,162,501
2025701360,20141014,260000,3,2.5,2.0,0,0,4,7,1991,0,98038,47.3498,-122.037,140,566,140,0,141,557
7787120260,20140609,471000,4,2.5,2.0,0,0,3,8,1998,0,98045,47.4836,-121.783,216,922,216,0,225,759
4154305085,20150226,690000,5,3.5,2.0,0,2,3,8,1919,1984,98118,47.5592,-122.269,249,445,179,70,193,455
967000400,20150428,548000,5,1.5,1.5,0,0,3,7,1937,0,98011,47.7614,-122.203,157,668,157,0,135,668
5101401816,20140726,505000,3,1.0,1.0,0,0,4,7,1928,0,98115,47.6924,-122.31,94,502,81,13,146,499
3755000310,20141217,325000,3,1.0,1.0,0,0,3,7,1966,0,98034,47.7263,-122.229,107,1096,107,0,113,975
7300200400,20141105,682000,4,2.25,2.0,0,0,4,8,1980,0,98075,47.5751,-122.049,227,3167,227,0,223,3286
1795920350,20140617,605000,3,2.25,2.0,0,0,3,8,1985,0,98052,47.7276,-122.103,186,999,186,0,208,869
3530440140,20150505,276200,2,1.75,1.0,0,0,4,8,1975,0,98198,47.3794,-122.317,127,417,127,0,127,435
6690500060,20140724,530000,3,1.0,1.5,0,0,3,7,1906,0,98103,47.6867,-122.354,127,375,127,0,113,281
3568200060,20140902,245000,3,3.0,1.0,0,0,3,7,1988,0,98003,47.3499,-122.296,184,891,133,51,155,891
3530200160,20140603,654950,4,2.5,2.0,0,0,3,9,1987,0,98077,47.7674,-122.086,259,4264,259,0,268,3941
40000228,20141015,221900,2,1.0,1.0,0,0,3,6,1939,0,98168,47.4733,-122.281,72,624,72,0,172,940
3878900270,20150429,466000,4,2.0,1.0,0,2,4,8,1926,0,98178,47.5096,-122.25,208,418,124,83,179,487
8029600400,20150213,383150,3,2.0,1.0,0,0,3,8,2003,0,98003,47.265,-122.302,205,593,205,0,238,603
4083300510,20140505,657100,4,1.0,1.0,0,0,3,7,1924,0,98103,47.6596,-122.338,129,393,97,31,168,393
1026069155,20150312,539000,3,2.0,2.0,0,0,3,8,1988,0,98077,47.7585,-122.022,167,4087,167,0,212,4775
3298600340,20140905,400000,6,3.0,1.0,0,0,4,8,1977,0,98092,47.2983,-122.166,308,1449,154,154,216,1426
1921059235,20140620,215000,4,2.5,1.0,0,0,5,6,1931,0,98002,47.2898,-122.222,182,1077,91,91,107,713
2887701420,20141124,489000,2,1.0,1.0,0,0,4,7,1927,0,98115,47.6875,-122.309,78,264,78,0,134,373
2553300270,20141105,649000,4,2.5,2.0,0,0,3,10,1994,0,98075,47.5857,-122.027,276,1185,276,0,286,911
6206100075,20150512,700000,4,1.75,1.0,0,0,4,8,1953,0,98005,47.5899,-122.173,183,1003,122,61,214,1003
1397300055,20140520,268500,2,1.0,1.0,0,0,4,6,1953,0,98133,47.7511,-122.352,73,782,73,0,136,782
1357900060,20140610,515000,3,2.5,2.0,0,0,3,7,1996,0,98034,47.7126,-122.231,167,464,167,0,195,521
9346700030,20150223,685000,4,2.0,1.0,0,0,3,9,1978,0,98007,47.6124,-122.153,209,1003,209,0,246,919
730000139,20141016,305000,2,1.5,2.0,0,0,3,7,2006,0,98144,47.5917,-122.297,74,198,74,0,122,254
4219400465,20150112,950000,4,2.0,1.5,0,2,3,8,1926,0,98105,47.6557,-122.278,231,427,194,37,270,464
8947250060,20150326,292500,4,2.5,2.0,0,0,3,7,2006,0,98001,47.3351,-122.289,149,424,149,0,170,427
3293700496,20140814,270000,4,1.75,1.0,0,0,5,7,1956,0,98133,47.7481,-122.355,171,718,102,69,209,797
3293700496,20141204,450000,4,1.75,1.0,0,0,5,7,1956,0,98133,47.7481,-122.355,171,718,102,69,209,797
2921700060,20141027,535000,4,1.0,1.5,0,0,3,7,1920,0,98117,47.6897,-122.374,178,602,178,0,148,601
3629870200,20150306,550000,3,2.5,2.0,0,0,3,8,2000,0,98029,47.5489,-122.006,161,286,161,0,177,285
6909200335,20140624,457500,3,2.25,2.0,0,0,3,8,1996,0,98144,47.5908,-122.292,132,186,91,41,205,371
8945100320,20140506,136500,3,1.5,1.0,0,0,3,6,1962,0,98023,47.3076,-122.362,131,797,131,0,111,797
8945100320,20141008,224097,3,1.5,1.0,0,0,3,6,1962,0,98023,47.3076,-122.362,131,797,131,0,111,797
6792200282,20140922,254000,3,2.5,2.0,0,0,3,7,1994,0,98042,47.3572,-122.161,144,985,144,0,126,985
1471701170,20140611,335000,4,2.25,1.0,0,0,3,7,1963,0,98059,47.4596,-122.066,188,1254,114,74,170,1282
8564850200,20150402,594950,5,2.5,2.0,0,0,3,9,2012,0,98045,47.475,-121.737,304,608,304,0,312,672
1471610070,20140827,350000,3,1.75,1.0,0,0,3,8,1983,0,98045,47.4716,-121.756,126,1683,126,0,145,1562
3384300160,20140916,169950,3,1.0,1.0,0,0,3,7,1970,0,98042,47.3845,-122.085,109,913,109,0,113,919
6139800390,20141006,432500,3,2.5,1.0,0,0,3,8,1979,0,98077,47.7471,-122.075,180,1003,124,55,193,891
8819900270,20140520,440000,2,1.75,2.0,0,0,3,7,1948,0,98105,47.6687,-122.288,120,371,120,0,125,372
8944290200,20140918,233703,3,2.25,2.0,0,0,3,7,1985,0,98031,47.3908,-122.167,153,351,153,0,140,371
4057300030,20141114,310000,3,1.5,2.0,0,0,3,7,1988,0,98029,47.5701,-122.017,105,305,105,0,106,333
1277000240,20150402,735000,3,2.5,2.0,0,0,3,10,1998,0,98007,47.6239,-122.144,235,628,235,0,266,616
3345100002,20141217,730000,4,2.75,2.0,0,0,3,10,2014,0,98056,47.5168,-122.189,319,757,319,0,237,772
179000505,20141024,257000,3,1.75,1.0,0,0,3,7,1961,0,98178,47.4932,-122.278,167,836,111,55,91,557
1972200751,20140519,485000,2,2.25,3.0,0,0,3,8,2004,0,98103,47.6531,-122.352,117,115,117,0,123,120
868002080,20140619,899000,4,2.25,1.0,0,2,3,8,1959,0,98177,47.7023,-122.388,220,557,133,86,304,821
4426600125,20141118,279000,3,1.0,1.5,0,0,3,7,1952,0,98125,47.7222,-122.305,141,748,141,0,144,758
1683500140,20141211,225000,4,2.0,1.0,0,0,4,7,1974,0,98092,47.3164,-122.196,162,673,97,65,152,673
1689401230,20140625,1355000,3,1.5,2.0,0,2,5,8,1913,0,98109,47.6333,-122.347,248,443,174,74,211,552
7852060370,20140811,355000,3,2.5,2.0,0,0,3,7,2000,0,98065,47.5309,-121.876,147,394,147,0,147,343
3876200060,20140502,382500,4,1.75,1.0,0,0,4,7,1967,0,98034,47.7274,-122.181,144,808,144,0,193,743
2571910260,20141107,324360,3,2.5,2.0,0,0,4,8,1992,0,98022,47.1964,-122.009,185,898,185,0,179,854
8731900640,20150324,315000,3,1.75,1.5,0,0,3,8,1966,0,98023,47.3143,-122.37,221,970,221,0,215,789
1826049094,20140716,426000,2,1.0,2.0,0,0,3,7,1951,0,98133,47.7372,-122.35,207,1065,207,0,173,803
2345700260,20150406,395000,5,2.5,2.0,0,0,3,8,2003,0,98003,47.2616,-122.296,261,585,261,0,242,585
3622069050,20141121,212644,3,1.0,1.5,0,0,5,5,1922,0,98010,47.3531,-121.982,145,896,145,0,123,896
3342100160,20141009,510000,3,3.0,2.0,0,2,5,8,1947,0,98056,47.5204,-122.208,171,473,171,0,195,710
2422049104,20140915,85000,2,1.0,1.0,0,0,3,6,1939,0,98032,47.3813,-122.243,77,836,77,0,107,713
2422049104,20141230,235000,2,1.0,1.0,0,0,3,6,1939,0,98032,47.3813,-122.243,77,836,77,0,107,713
6600350140,20150408,295000,4,2.5,2.0,0,0,3,8,2001,0,98042,47.3542,-122.137,188,534,188,0,188,537
510003230,20140810,720001,3,2.5,1.5,0,0,4,7,1910,0,98103,47.6601,-122.331,132,204,132,0,161,397
1995200200,20140506,313950,3,1.0,1.0,0,0,4,6,1940,0,98115,47.6966,-122.324,140,565,79,60,140,530
1995200200,20141008,415000,3,1.0,1.0,0,0,4,6,1940,0,98115,47.6966,-122.324,140,565,79,60,140,530
2473480350,20140519,305000,3,1.75,1.0,0,0,3,8,1981,0,98058,47.4476,-122.124,149,1137,149,0,186,861
1189000700,20141001,625000,3,1.5,1.5,0,0,3,8,1906,0,98122,47.6122,-122.297,148,383,116,32,143,369
7923700030,20150414,490000,3,1.0,1.0,0,0,4,7,1961,0,98007,47.5969,-122.14,131,1025,131,0,142,762
1796360340,20140722,269950,3,2.0,2.0,0,0,4,8,1987,0,98042,47.3663,-122.088,154,802,154,0,138,802
625059036,20140813,2700000,5,4.0,2.0,1,4,3,8,1949,1985,98033,47.6803,-122.214,392,2535,300,92,247,2535
5694500200,20140813,829000,4,3.0,2.5,0,0,5,9,1900,0,98103,47.6594,-122.345,307,418,270,37,133,348
224069114,20140829,635000,4,2.5,1.0,0,0,4,7,1987,0,98075,47.5888,-122.011,229,7204,229,0,231,3799
5379802871,20150312,217500,3,1.0,1.0,0,0,3,7,1959,0,98188,47.4553,-122.274,96,905,96,0,140,1031
1311600030,20140716,270000,4,1.75,1.0,0,0,3,7,1965,0,98001,47.3413,-122.277,171,682,97,74,134,673
669000350,20140926,1245000,3,3.0,2.0,0,2,3,8,1947,1999,98144,47.5854,-122.292,428,780,259,169,200,464
2494000070,20150127,480000,4,2.5,2.0,0,0,3,8,2007,0,98019,47.7383,-121.969,230,473,230,0,210,475
2771600350,20140506,575000,3,1.75,1.0,0,2,3,8,1954,0,98199,47.6424,-122.386,197,603,108,89,187,464
1091310140,20141103,426950,4,2.75,2.0,0,0,3,7,2001,0,98059,47.5098,-122.155,218,519,218,0,187,591
1450100390,20140905,125000,3,1.0,1.0,0,0,3,6,1960,0,98002,47.2892,-122.22,85,679,85,0,93,689
1450100390,20150316,208000,3,1.0,1.0,0,0,3,6,1960,0,98002,47.2892,-122.22,85,679,85,0,93,689
2473250400,20140924,325000,4,2.0,1.0,0,0,4,7,1976,0,98058,47.4573,-122.158,165,986,83,81,144,826
1420700030,20140922,597157,7,4.0,1.0,0,0,4,8,1960,0,98033,47.6787,-122.168,249,1010,249,0,170,1006
3630110340,20150107,728725,4,2.5,2.5,0,2,3,8,2006,0,98029,47.5539,-121.996,279,289,279,0,198,356
1313000240,20140818,708000,5,2.0,1.0,0,0,3,8,1968,0,98052,47.6354,-122.103,295,1003,177,117,226,905
1441600160,20140723,1300000,4,3.0,2.0,0,0,3,11,2005,0,98075,47.5985,-122.026,382,1302,382,0,407,1364
8807600140,20150424,405000,3,1.0,1.0,0,0,4,7,1977,0,98053,47.6827,-122.059,118,1080,118,0,122,1010
8928100125,20141028,550000,4,2.75,1.5,0,0,3,7,1945,0,98115,47.6814,-122.269,157,565,130,26,169,565
7853302180,20150409,451000,4,2.5,2.0,0,0,3,7,2006,0,98065,47.5415,-121.883,215,499,215,0,191,501
9325200160,20140619,540500,5,3.75,2.0,0,0,3,8,2014,0,98166,47.435,-122.329,287,688,287,0,259,689
98001000,20141007,1025000,5,3.5,2.0,0,2,3,11,2001,0,98075,47.5863,-121.967,469,1532,469,0,424,1532
3306200240,20141125,218000,4,1.0,1.0,0,0,3,7,1963,0,98023,47.2974,-122.366,152,971,88,64,126,905
7436500060,20141020,562000,4,2.25,1.0,0,0,3,8,1974,0,98033,47.672,-122.169,201,650,143,58,189,715
1022059032,20140812,401500,4,2.5,2.0,0,0,4,8,1977,0,98042,47.4155,-122.163,291,8781,211,79,177,1328
1523049083,20141112,196700,2,1.0,1.0,0,0,3,7,1954,0,98168,47.4761,-122.287,101,928,101,0,101,1086
9346920070,20140822,583000,3,1.75,1.0,0,0,4,8,1975,0,98006,47.5624,-122.135,179,946,137,41,215,929
5709200030,20141204,309900,5,2.5,1.0,0,0,4,7,1974,0,98092,47.3094,-122.191,195,1656,130,65,204,1356
5104470070,20141016,485000,4,3.0,2.0,0,0,3,9,1995,0,98058,47.4619,-122.154,288,1750,288,0,286,1368
3330500075,20150424,465000,3,1.0,1.0,0,0,4,6,1926,0,98118,47.5532,-122.277,86,311,86,0,112,311
200800200,20140812,595000,4,2.25,2.0,0,0,4,8,1984,0,98052,47.7234,-122.107,190,777,190,0,186,746
1432400570,20140718,254000,3,1.0,1.0,0,0,4,6,1958,0,98058,47.45,-122.179,107,702,107,0,107,702
1552510160,20141030,488500,3,2.75,2.0,0,0,3,7,1994,0,98011,47.7481,-122.178,169,881,169,0,181,822
2473460860,20141027,260000,4,2.5,2.0,0,0,3,8,1977,0,98058,47.4457,-122.127,196,835,196,0,189,817
7812800681,20150102,166000,2,1.0,1.0,0,0,4,6,1944,0,98178,47.4955,-122.239,80,788,80,0,125,636
579000550,20141107,440000,2,1.5,1.0,0,2,3,6,1923,0,98117,47.7008,-122.386,100,628,100,0,193,538
2916200138,20150202,375000,3,2.0,2.0,0,0,5,6,1943,0,98133,47.7225,-122.351,117,702,117,0,117,705
6821100125,20150225,529500,2,1.0,1.0,0,0,4,6,1944,0,98199,47.6575,-122.4,83,445,72,11,117,512
1529300135,20141014,338000,2,1.0,1.0,0,0,4,6,1934,0,98103,47.6995,-122.354,69,598,69,0,136,592
4124000320,20150316,335620,3,2.25,1.0,0,0,3,8,1986,0,98038,47.3813,-122.043,167,1477,124,42,185,1415
1775910370,20150205,464000,4,2.25,1.0,0,0,3,9,1978,0,98072,47.7449,-122.103,206,1415,157,49,196,1419
4365200505,20141003,354000,2,1.0,1.0,0,0,4,6,1925,0,98126,47.5232,-122.371,129,719,129,0,119,719
7960100030,20140814,601000,4,3.5,2.0,0,0,3,8,1998,0,98122,47.6103,-122.297,200,334,154,46,114,356
9264900350,20150424,285000,3,2.25,1.0,0,0,3,8,1979,0,98023,47.3144,-122.339,170,839,127,43,173,835
955000060,20140930,462500,2,2.0,2.0,0,0,3,7,1906,0,98112,47.621,-122.303,157,390,157,0,143,390
5205000160,20140711,350000,4,2.5,2.0,0,0,4,8,1989,0,98003,47.2739,-122.293,246,971,246,0,217,815
6145600955,20141224,329000,4,1.0,1.0,0,0,3,7,1972,0,98133,47.7038,-122.352,104,357,104,0,137,357
2472950350,20150411,312500,4,2.5,1.0,0,0,3,7,1984,2008,98058,47.4292,-122.148,232,1113,122,109,135,836
9475710060,20140613,370000,4,2.5,2.0,0,0,3,7,2001,0,98059,47.4887,-122.15,206,495,206,0,206,495
1112700060,20150311,399900,3,1.75,1.0,0,0,3,7,1979,0,98034,47.7289,-122.233,117,1184,117,0,135,730
66000140,20141120,398000,3,1.0,1.5,0,0,4,6,1925,0,98126,47.5498,-122.381,137,608,137,0,111,608
1021000060,20150304,550500,2,1.5,1.0,0,2,4,7,1909,0,98116,47.5691,-122.408,86,687,77,9,178,385
4154304740,20150224,709000,3,2.75,1.5,0,0,4,8,1913,0,98118,47.5632,-122.27,258,668,173,84,157,668
7972604215,20141212,402000,5,2.75,1.0,0,0,3,7,1965,0,98106,47.5188,-122.348,257,707,157,99,159,707
7979900126,20140626,450000,3,1.5,1.0,0,0,3,7,1952,0,98155,47.7467,-122.295,142,2198,142,0,167,1059
2821100125,20141120,524000,3,2.25,1.0,0,0,3,8,1961,0,98117,47.6949,-122.396,198,624,133,65,191,624
2323089065,20141217,800000,4,2.75,1.0,0,4,3,10,1989,0,98045,47.4626,-121.739,427,29932,222,204,347,10643
6623400187,20140923,185000,4,1.0,1.0,0,0,3,7,1966,0,98055,47.4288,-122.198,163,827,114,49,109,966
6623400187,20150220,365000,4,1.0,1.0,0,0,3,7,1966,0,98055,47.4288,-122.198,163,827,114,49,109,966
325049234,20140909,925000,4,2.5,2.0,0,0,3,9,1989,0,98115,47.6833,-122.271,288,1061,288,0,264,673
8016300240,20150402,714000,3,1.75,1.0,0,0,4,8,1968,0,98008,47.5982,-122.128,209,1094,141,68,235,945
7955040160,20141016,495000,3,2.0,1.0,0,0,5,7,1972,0,98052,47.6644,-122.144,135,906,135,0,150,782
6414600232,20150420,535000,3,2.25,1.0,0,0,3,7,1990,0,98133,47.7258,-122.332,190,617,114,76,163,668
1824059070,20141024,880000,4,2.5,1.0,0,0,3,8,1953,2007,98040,47.5715,-122.225,217,1003,217,0,246,1254
6031400013,20140616,150000,3,1.5,1.0,0,0,4,6,1949,0,98168,47.4878,-122.314,114,748,114,0,78,623
9557300570,20150327,554500,3,2.25,1.0,0,0,4,8,1972,0,98008,47.6396,-122.113,174,609,131,42,191,676
4443800960,20150408,520000,3,1.75,1.5,0,0,5,7,1916,0,98117,47.6871,-122.391,118,360,118,0,91,360
7203220310,20140822,839990,4,2.75,2.0,0,0,3,9,2014,0,98053,47.6845,-122.017,340,523,340,0,336,523
7202330030,20140822,500000,3,2.5,2.0,0,0,3,7,2003,0,98053,47.683,-122.035,153,527,153,0,153,389
3353404510,20150107,305000,2,1.0,1.5,0,0,4,6,1936,0,98001,47.2681,-122.267,182,17361,182,0,153,1783
6064800550,20140802,247800,3,2.5,2.0,0,0,3,7,2003,0,98118,47.5418,-122.289,146,201,146,0,149,178
1786630160,20140711,344200,4,2.5,2.0,0,0,3,8,2000,0,98042,47.3875,-122.155,231,539,231,0,249,558
3709500140,20140623,459950,4,2.5,2.0,0,0,3,8,2003,0,98011,47.7557,-122.221,185,567,185,0,189,605
7942300070,20140915,229900,4,1.75,1.0,0,0,4,7,1967,0,98030,47.3583,-122.183,144,919,144,0,139,1047
7525300240,20150219,750000,4,2.25,1.0,0,1,3,8,1974,0,98008,47.5881,-122.113,261,892,181,80,268,892
3579000800,20141024,509000,4,2.5,1.0,0,0,3,9,1983,0,98028,47.7446,-122.249,241,869,170,70,209,714
3577000116,20150325,680000,4,1.0,1.0,0,4,4,8,1956,0,98028,47.7473,-122.261,204,1127,152,52,301,1593
5490210320,20140627,661500,5,2.5,1.0,0,0,4,7,1977,0,98052,47.6964,-122.12,232,668,138,93,182,773
3259400030,20141125,370000,2,1.0,3.0,0,0,3,7,2000,0,98136,47.5552,-122.381,117,129,117,0,105,133
3134100162,20140717,785000,4,2.75,1.0,0,0,4,8,1978,0,98052,47.6431,-122.108,269,1616,223,45,243,1137
9277700075,20140818,355000,2,1.0,1.0,0,0,3,7,1952,0,98116,47.5707,-122.396,78,624,78,0,116,624
1172000135,20140731,446000,4,2.0,1.0,0,0,4,7,1951,0,98103,47.6948,-122.357,180,589,90,90,89,589
1025059094,20150128,830000,5,3.5,2.0,0,0,3,8,1996,0,98052,47.6707,-122.144,324,2023,324,0,285,727
6705900070,20141028,324000,3,2.5,2.0,0,0,3,8,1990,0,98042,47.3654,-122.164,180,775,180,0,180,662
9522400350,20141008,500000,4,2.25,2.0,0,0,3,8,1981,0,98072,47.7547,-122.094,231,2181,231,0,188,1171
650000030,20141017,745000,3,1.0,1.0,0,0,4,7,1951,0,98004,47.6071,-122.197,129,846,129,0,212,846
8712100435,20141110,1197000,4,2.5,2.0,0,0,4,8,1921,0,98112,47.6374,-122.299,366,409,243,122,166,409
1530900560,20141215,385000,2,2.5,1.0,0,0,3,8,1988,0,98072,47.7335,-122.16,163,344,104,58,163,390
6868200060,20141211,565000,3,2.25,1.0,0,0,3,8,1958,0,98125,47.7124,-122.303,237,746,140,97,183,746
7767400060,20141119,465000,4,2.5,1.0,0,0,4,8,1979,0,98133,47.7671,-122.33,213,679,131,81,186,679
820000012,20140827,401000,3,3.25,3.0,0,0,3,8,2001,0,98125,47.7186,-122.314,164,183,164,0,172,205
3308030060,20140619,385000,3,1.75,1.0,0,0,4,8,1978,0,98030,47.3637,-122.21,214,1040,151,63,218,1235
9485750240,20141017,395000,3,2.5,2.0,0,0,4,8,1989,0,98055,47.4512,-122.208,214,458,214,0,207,494
3826000550,20150414,245000,5,1.5,1.5,0,0,3,6,1946,0,98168,47.4945,-122.304,185,752,185,0,89,858
7960100075,20150325,500000,3,2.0,1.0,0,0,3,7,1994,0,98122,47.6103,-122.296,143,334,82,60,143,334
7461400400,20141103,334000,5,1.75,1.0,0,0,4,7,1979,0,98055,47.435,-122.192,240,624,162,78,169,698
6206100030,20150501,550000,3,1.0,1.0,0,0,4,7,1953,0,98005,47.5908,-122.173,91,1018,91,0,195,1018
7888300340,20141124,216000,3,1.0,1.0,0,0,4,7,1961,0,98198,47.3644,-122.312,160,738,109,51,170,825
1180000885,20141030,340500,3,2.5,3.0,0,0,4,8,1928,0,98178,47.5007,-122.223,285,545,233,52,206,371
1081330060,20140813,375000,4,2.25,2.0,0,0,4,8,1975,0,98059,47.4698,-122.118,195,1183,195,0,185,1123
9536600105,20150109,600000,3,2.75,1.0,0,3,3,8,1966,0,98198,47.3632,-122.324,193,1555,146,46,202,703
2783100160,20140515,375000,4,1.75,1.0,0,0,4,7,1960,0,98133,47.7576,-122.333,175,743,116,59,173,768
9297301505,20140509,536500,4,1.75,1.5,0,0,5,7,1926,0,98126,47.5659,-122.375,185,371,134,51,132,371
5561300340,20140924,599900,3,3.0,2.0,0,0,4,8,1984,0,98027,47.4694,-122.006,281,3263,163,117,261,3363
1794500695,20150304,750000,2,1.5,1.0,0,0,5,7,1904,0,98119,47.6382,-122.359,103,334,103,0,155,501
2797500030,20150211,355000,3,1.0,1.0,0,0,3,7,1955,0,98177,47.7695,-122.359,153,936,108,44,157,754
9214400125,20140701,590000,3,2.0,1.0,0,0,4,7,1947,0,98115,47.6826,-122.298,130,595,84,46,123,562
6821101895,20150507,680000,2,1.0,1.0,0,0,4,7,1946,0,98199,47.651,-122.399,198,557,99,99,144,557
8079040140,20141006,429000,3,2.5,2.0,0,0,3,8,1994,0,98059,47.5062,-122.151,172,1033,172,0,224,793
7518507580,20150502,581000,2,1.0,1.0,0,0,4,7,1909,0,98117,47.6784,-122.386,108,379,108,0,144,426
3863800030,20150331,463800,3,1.5,1.0,0,0,4,7,1968,0,98033,47.6923,-122.201,91,721,91,0,136,682
3303850390,20141212,2983000,5,5.5,2.0,0,3,3,13,2001,0,98006,47.5431,-122.112,687,1755,584,103,567,2456
7128300060,20140707,443000,5,1.75,1.5,0,0,3,8,1902,0,98144,47.5955,-122.306,153,278,153,0,161,371
104510340,20140925,276200,3,2.5,1.0,0,0,3,7,1986,0,98023,47.3124,-122.351,137,669,109,27,157,687
114101505,20150423,630000,5,3.5,2.0,0,0,3,9,2001,0,98028,47.757,-122.228,377,771,274,102,160,1087
1928300350,20141222,570000,3,1.75,2.0,0,0,5,7,1927,0,98105,47.6714,-122.32,127,306,127,0,144,364
1370800560,20141013,979700,4,2.25,2.0,0,2,3,10,1929,0,98199,47.6392,-122.406,230,557,221,9,281,520
8825900310,20141211,730000,4,2.5,1.5,0,0,4,8,1921,0,98115,47.6753,-122.311,188,379,160,27,183,379
4167700240,20141204,268450,5,2.25,1.0,0,0,4,7,1963,0,98023,47.3263,-122.364,204,891,102,102,165,899
2138800060,20150304,490000,3,1.75,1.0,0,0,3,7,1962,0,98133,47.7354,-122.343,164,697,117,46,157,824
